# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
1455.0000 M20 10000 17 855.0000 P24 P145 285 N P24->V192->P10->V174->V180->P9->V176->P13->V188->V194->P3->P40->V179->V185->V190->V178->V197->P145
1951.0000 M1 10000 22 1921.0000 P38 V151 267 N P38->P126->P145->P113->P5->P20->V159->V170->V162->V197->P128->P46->V158->V198->P142->V189->P64->P44->P76->V161->P57->V182->V151
1984.0000 M23 10000 19 1294.0000 P74 V184 278 N P74->P142->P20->V173->P39->P48->V167->V164->V182->V168->V191->P18->P29->V156->V186->P94->V150->P46->V190->V184
2329.0000 M35 10000 24 1279.0000 V193 V173 278 N V193->V174->P14->V175->V150->P124->P148->V187->P10->P71->P77->V196->V169->P89->V165->V194->P119->V158->V170->V172->V192->V159->P107->P141->V173
2369.0000 M52 10000 12 809.0000 P82 V163 286 N P82->V188->V153->V186->P56->P133->P92->P20->P123->V166->V178->P75->V163
2532.0000 M2 10000 25 2472.0000 P3 P109 258 N P3->P65->V197->V170->V157->V166->V151->V152->P98->V153->V160->V186->V165->V159->P75->V188->P134->V163->V196->V175->V182->V168->V162->P91->V155->P109
2614.0000 M4 10000 15 2494.0000 P130 V197 258 N P130->V193->V179->P61->P72->P109->P106->P91->V154->P54->V159->V192->V189->P132->P6->V197
3117.0000 M100 10000 5 117.0000 V178 V156 298 N V178->V185->V193->P29->P61->V156
3127.0000 M26 10000 38 2347.0000 V178 V168 260 N V178->V154->V172->V189->P83->V169->V191->P88->V155->V184->P129->P23->P94->V198->P133->V195->P92->V180->V150->P22->P65->V156->P126->V151->V161->V163->V182->P143->V192->P76->V177->P56->P29->V181->P128->V193->V185->P61->V168
3277.0000 M87 10000 19 667.0000 P59 V167 288 N P59->P105->P125->P92->P147->P73->P53->V183->P67->V192->V189->P138->V161->V155->V165->V193->V185->P116->V194->V167
3312.0000 M18 10000 22 2772.0000 P144 V174 253 N P144->V166->V176->V150->P102->P73->V193->V168->V155->P56->P1->V158->V160->P81->P17->V196->P95->V197->P109->P91->P26->P36->V174
3399.0000 M104 10000 3 279.0000 P49 V174 295 N P49->V176->P78->V174
3409.0000 M39 10000 22 2239.0000 V172 V189 262 N V172->V150->V184->V171->V193->P27->P107->P51->V154->P38->V179->P115->V197->V165->V187->V162->V170->P124->V158->P122->P83->P145->V189
3570.0000 M65 10000 25 1620.0000 V153 V168 273 N V153->P130->V187->P21->P50->P110->V180->V176->V184->P132->V175->V164->V190->V177->P109->P99->V179->P106->V169->V165->V181->P107->V160->V196->V150->V168
