# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
241.0000 M8 10000 1 1.0000 V198 V172 299 N V198->V172
467.0000 M15 10000 3 17.0000 P62 P31 299 N P62->V154->V155->P31
482.0000 M4 10000 2 362.0000 P130 V197 293 N P130->P96->V197
601.0000 M18 10000 4 61.0000 P144 V174 298 N P144->V160->V192->V169->V174
2139.0000 M45 10000 15 789.0000 P25 P38 286 N P25->P148->P113->P129->V176->P139->V152->P101->P84->P94->V161->V167->V160->V153->P54->P38
2616.0000 M78 10000 4 276.0000 V184 V198 295 N V184->P103->V167->V174->V198
2619.0000 M5 10000 43 2469.0000 P79 P75 258 N P79->P23->V196->V186->V164->V156->P106->V168->P14->P99->V157->P105->P64->V183->P50->V197->P63->P51->P118->P140->P100->P56->P119->P47->P89->P33->P55->P129->P86->P31->P66->V192->V188->V194->P41->V180->P146->P126->P58->P0->P1->P116->P139->P75
2716.0000 M90 10000 1 16.0000 P125 P69 299 N P125->P69
2879.0000 M89 10000 5 209.0000 P119 P68 296 N P119->P139->P41->P75->P149->P68
2999.0000 M70 10000 13 899.0000 P39 V179 285 N P39->V150->V165->V185->V198->P76->V167->V182->P135->V177->V163->P103->V183->V179
3021.0000 M38 10000 30 1881.0000 P21 V189 268 N P21->P98->V158->V163->V197->V183->P2->V156->P15->P7->V151->V176->P70->P16->V169->V172->P114->V155->V152->P104->V179->P120->V186->P14->P107->V193->V173->V153->P5->V177->V189
3143.0000 M100 10000 2 143.0000 V178 V156 297 N V178->P106->V156
3228.0000 M65 10000 28 1278.0000 V153 V168 278 N V153->V196->V166->V172->P105->P4->V197->V179->V169->V167->V192->P44->V175->V181->P61->P42->V155->P34->P90->P140->V195->P8->P55->P0->P118->V160->V161->P25->V168
3669.0000 M122 10000 2 9.0000 P149 V187 299 N P149->V168->V187
3923.0000 M39 10000 26 2753.0000 V172 V189 254 N V172->V181->P64->V177->P134->P63->V185->P40->P147->V192->V163->V150->P102->V165->V175->V162->V183->V169->V182->V154->V152->P98->V191->V171->V161->V198->V189
