# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
12062.0000 M357 10000 26 1352.0000 P94 V161 277 N P94->P88->V151->V194->P84->P67->V191->V181->P92->V155->V159->V154->P14->V153->P93->P51->V175->V169->V180->V152->V178->P37->V166->V157->V160->P83->V161
12290.0000 M325 10000 26 2540.0000 P37 V194 257 N P37->P35->P79->P18->V173->V155->P99->V166->V151->P106->V160->V182->V195->P98->V164->P12->P44->V180->V178->P14->V168->P23->P114->P48->P85->V192->V194
13200.0000 M415 10000 12 750.0000 P45 P130 287 N P45->P101->V177->P124->V185->P141->P125->V165->V171->P67->V181->V188->P130
13256.0000 M236 10000 62 6176.0000 P136 V156 197 N P136->V167->P15->P21->V152->V195->P67->P68->V157->V193->P114->P83->V150->P105->P147->P51->P43->P48->P73->P14->P104->P96->V190->P120->P45->P24->V170->V181->P86->V180->P111->P65->V185->P76->V154->V175->P141->P139->P82->P110->P18->V187->V163->V159->P17->V189->V155->V183->V151->V186->P58->P64->P117->P41->V158->V169->P132->P74->V168->P95->P62->V174->V156
13339.0000 M355 10000 17 2689.0000 V182 V166 255 N V182->V155->V195->V192->P71->P144->V190->V158->V168->P143->P130->V164->V170->P70->P12->P148->V177->V166
13577.0000 M127 10000 96 9767.0000 P70 V174 137 N P70->P113->V184->P37->P128->P72->P92->V163->V180->V185->V151->V169->P135->V192->V154->V177->V193->V176->V150->V172->P3->V186->P11->P64->V194->V178->P115->V161->P134->V171->P101->P40->V182->V160->P123->V153->V164->V173->V189->P71->P112->V165->V190->V156->P53->V170->V188->P102->P95->V166->P14->V179->P124->P119->P111->P133->P18->P80->P47->P52->P129->P28->P65->P24->P56->P66->P82->P148->P110->P20->P126->P118->P12->P10->P26->P93->P51->V175->V152->V155->P138->V157->P81->P54->P149->V197->P136->V191->P94->V196->P146->V159->P139->P55->P33->P36->V174
13734.0000 M257 10000 53 6024.0000 P125 V162 199 N P125->V189->V177->P45->P40->P120->V170->P109->V179->P81->P77->P73->V183->V166->V154->P33->V157->P90->P87->V180->V164->V167->P43->P48->P96->V193->P138->V165->V175->P134->V152->V158->P127->P91->V185->V155->P4->V188->P62->V184->V194->P108->V159->P100->P59->P10->P65->P122->V181->P32->V171->P132->P92->V162
13945.0000 M444 10000 9 625.0000 P78 P144 289 N P78->P33->P55->P36->V174->P31->P40->P34->V155->P144
13951.0000 M412 10000 23 1591.0000 P129 P27 273 N P129->P98->P112->P93->V178->V191->P8->V177->V182->P84->P146->P42->V165->V197->V183->P67->V152->V156->P138->V176->V188->V179->P77->P27
14069.0000 M436 10000 17 989.0000 V161 P23 283 N V161->V191->P47->P52->P82->P68->P88->P130->P120->P118->V178->P24->V155->V195->P21->V179->V194->P23
14082.0000 M451 10000 6 552.0000 P124 V191 290 N P124->P31->P40->P34->V155->P144->V191
14401.0000 M426 10000 28 1621.0000 V157 V165 272 N V157->P74->P18->V197->P95->V156->P132->V169->V152->V183->V158->P16->V190->P64->V174->V164->P62->P41->V167->V171->V196->V182->V160->V192->P10->P50->P126->V173->V165
15035.0000 M494 10000 5 215.0000 P130 P75 296 N P130->P103->V186->P140->P92->P75
15216.0000 M450 10000 24 1716.0000 V186 V173 271 N V186->P26->V193->V159->V171->V170->V185->V169->P127->V153->V163->V164->V184->V152->V183->P81->V182->V155->V174->V150->P29->P113->V189->V191->V173
15303.0000 M496 10000 6 423.0000 P104 V157 292 N P104->P120->V152->V181->V164->V197->V157
15331.0000 M464 10000 18 1411.0000 P88 V164 276 N P88->P47->P7->V193->V159->V180->P84->P104->V154->P120->P91->V195->V196->P141->V190->V187->V181->V152->V164
15420.0000 M468 10000 33 1380.0000 P99 V186 277 N P99->V192->V152->P142->V170->V153->V182->P123->P146->V179->P87->P74->V157->V150->P83->P56->V181->V193->P89->V158->V162->P67->P125->P26->P18->P94->V185->V190->V165->V163->V175->V184->V168->V186
15646.0000 M372 10000 46 4486.0000 P98 P123 225 N P98->P19->P138->V182->V154->P131->V178->V160->V176->V159->V180->V185->V192->V166->P83->V157->V184->V156->P63->V193->P116->P113->V175->P29->P4->V169->P2->V186->V161->P0->P16->V187->P76->V183->P106->V165->V174->P114->V177->P67->V151->V162->P65->P94->P79->P108->P123
16389.0000 M411 10000 65 4059.0000 P84 P93 232 N P84->V172->P140->P144->V182->V170->P12->P68->V191->P143->V160->V164->V163->P137->V173->P70->P67->P114->V186->V161->P55->P129->P119->P47->P52->P82->V166->P130->P88->P118->P120->V178->P0->P145->P14->P13->V196->V197->P34->P86->P78->P40->P76->P46->P135->P65->P69->V155->V158->P103->V150->P37->V181->V165->P90->V175->P43->P116->P136->P51->P147->P23->P126->P9->P1->P93
16788.0000 M454 10000 37 3168.0000 P90 V156 247 N P90->V196->V179->P149->V162->V188->P106->V161->P103->V191->V155->V190->V171->V157->V193->V192->P89->P67->P125->P26->P18->P94->P14->V154->P65->P79->P108->V177->V165->V166->V163->P129->V178->P8->P131->P136->V189->V156
17384.0000 M317 10000 87 7874.0000 P60 P131 168 N P60->P135->P98->P99->V168->V188->V151->P15->V183->P26->P143->P29->V163->P27->V164->V190->P113->V189->V173->V180->P33->P121->P94->P21->V177->P0->V179->V161->P140->P129->V181->V162->P112->P57->P93->V193->V187->V195->V178->P76->P82->V197->V153->V169->V157->P71->V165->P80->V159->P104->P148->P91->P85->V174->V154->P84->P120->V196->V156->P12->P73->V160->V152->V191->V170->P49->P13->P100->V158->V192->V185->V172->V176->P139->V182->V175->V167->P86->P96->V150->V184->P105->P67->V155->V186->P59->P89->P131
17428.0000 M579 10000 1 58.0000 P149 V190 299 N P149->V190
17743.0000 M569 10000 8 673.0000 P64 P92 288 N P64->V169->P136->V162->V194->V167->V179->P73->P92
