# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
6412.0000 M125 10000 15 2662.0000 P42 P146 255 N P42->P9->P16->P41->P52->V196->P94->V152->V171->V153->P80->V165->V195->V170->P72->P146
6441.0000 M38 10000 46 5301.0000 V178 V188 211 N V178->V161->V163->P94->V187->P149->V179->V183->V154->V162->P58->P32->V160->P84->V158->V172->V153->P55->P64->V156->P3->V151->V167->P106->P43->P93->P147->P59->P44->P91->P143->P68->P135->P109->P101->P49->P127->P62->P45->P46->P17->P131->P56->V180->V155->V192->V188
6466.0000 M210 10000 5 166.0000 P36 V154 297 N P36->V181->V190->V176->P130->V154
6765.0000 M42 10000 53 5505.0000 P27 V189 208 N P27->P9->P99->P110->P142->P128->P132->P126->P146->P22->P86->P68->P0->P2->V167->P64->P32->V174->V164->P6->P81->P35->P147->P59->P93->P91->P44->P145->P88->P143->P29->P74->P92->P76->P45->V187->P14->V195->P52->P96->V159->V151->V170->V165->V182->V175->V152->P89->V190->V179->P109->V196->V156->V189
6862.0000 M212 10000 5 502.0000 P89 V158 291 N P89->V152->V169->V185->V171->V158
6993.0000 M151 10000 21 2463.0000 P52 V158 258 N P52->P72->P22->P89->V175->V182->V165->V152->V190->V179->P32->P24->P29->V172->V195->V156->V174->V160->V181->V162->V189->V158
7956.0000 M215 10000 13 1506.0000 V167 P19 274 N V167->P71->V180->P43->P45->V182->V165->P74->P110->P53->V154->V150->P88->P19
8006.0000 M241 10000 15 776.0000 P144 P1 287 N P144->P140->P108->P49->P122->P35->P13->P21->P43->V183->V190->V192->P141->P89->V180->P1
8067.0000 M244 10000 18 747.0000 P81 V159 287 N P81->V187->P133->V183->V167->P71->V195->V163->V151->V191->P91->V165->P2->V177->V189->V155->V194->V188->V159
8244.0000 M260 10000 7 444.0000 P114 P44 292 N P114->P43->V192->P141->P89->P1->P60->P44
8444.0000 M276 10000 5 164.0000 P53 V185 297 N P53->V186->V197->V182->P71->V185
8642.0000 M158 10000 47 3902.0000 P61 P138 234 N P61->V173->V164->V157->V169->P1->V191->V189->V196->P79->V185->P33->V197->P134->V183->V155->V180->P37->V190->V177->V171->V178->P6->V181->V193->P148->P110->V163->P50->V179->V187->V161->V184->P105->P149->P107->V194->V182->V162->V176->P89->V174->V160->V158->V166->P64->P99->P138
8754.0000 M279 10000 6 384.0000 P48 P41 293 N P48->V185->V173->V197->V161->V194->P41
9055.0000 M297 10000 7 145.0000 P146 P141 297 N P146->V164->V185->V196->V160->V159->V172->P141
9127.0000 M290 10000 6 427.0000 P75 V192 292 N P75->V173->V184->P16->V174->P144->V192
9733.0000 M208 10000 39 3493.0000 V178 V158 241 N V178->P126->V197->P122->V187->P80->P6->V189->P147->P21->P82->V194->P149->V172->P108->V179->P13->P58->P141->V192->P89->P1->P43->P60->P44->P130->P138->V186->P101->P99->P38->P22->P109->P36->V171->V195->V150->V193->V175->V158
9744.0000 M314 10000 5 324.0000 P25 V193 294 N P25->P142->P102->V190->V158->V193
9954.0000 M294 10000 14 1134.0000 V169 P127 281 N V169->P55->P118->V192->V175->V161->V191->P95->P49->V162->P145->P10->P105->P107->P127
10482.0000 M274 10000 26 2262.0000 P40 V170 262 N P40->P0->P63->P28->V172->V157->P99->V165->P135->V177->P59->P66->P44->P9->P67->V190->V162->P36->V168->V176->P81->P17->V184->V196->V181->P119->V170
10567.0000 M177 10000 55 5257.0000 P57 P88 212 N P57->V190->V189->V185->P33->V173->V155->P79->V186->V154->V168->P49->P64->V150->P98->V187->P114->V159->V161->V184->P15->P115->P85->V165->V193->V195->P54->V166->V156->V167->P80->V151->V162->V191->V182->V178->V194->V183->P48->P53->V160->P41->V196->V177->V164->P137->P19->V188->V175->P86->P13->P35->V158->P91->V152->P88
10896.0000 M197 10000 36 4986.0000 P24 P80 216 N P24->P73->V180->P143->P20->V181->V154->P52->V195->V183->V156->P127->V153->P14->P77->P49->P145->P29->P55->P83->P114->P111->P129->V168->V172->V171->P50->P93->P108->P132->P37->P11->P131->P138->V185->V191->P80
10919.0000 M316 10000 14 1439.0000 P90 P86 276 N P90->P9->P101->P17->P81->P110->P25->P44->P21->P36->P124->P33->P79->P52->P86
10936.0000 M338 10000 16 796.0000 P45 V160 286 N P45->V196->P13->P29->V188->V195->P33->P109->P72->V167->P124->P68->P119->P19->V164->P37->V160
11118.0000 M307 10000 19 1908.0000 P120 P16 268 N P120->P14->V191->P145->V174->V185->V178->V189->V194->P95->P127->V183->V170->P51->V195->P76->V153->P135->V156->P16
12199.0000 M295 10000 28 3349.0000 P41 V183 244 N P41->V196->V177->V164->V185->V159->V182->P102->P142->P91->V152->P39->V163->V165->P42->V189->V173->P46->P122->P29->V162->V190->V171->P57->P134->P52->V188->P74->V183
12576.0000 M323 10000 32 2886.0000 V157 P51 251 N V157->V183->V174->P1->V167->V190->V153->V181->V192->V178->P3->V160->V158->V156->P106->P145->P97->V151->V175->V195->P92->P20->P69->P85->P102->V150->V185->P80->P71->P41->P117->V172->P51
12743.0000 M372 10000 12 1583.0000 P98 P123 273 N P98->P90->V179->V164->V151->P111->V184->P115->V174->V170->P94->P21->P123
12768.0000 M336 10000 26 2688.0000 P85 V161 255 N P85->V185->P26->V168->V156->V181->V178->P115->P16->P25->V179->V153->V195->V184->P130->P110->P129->P101->V171->V155->V152->P91->V192->V160->V188->V193->V161
12924.0000 M366 10000 39 1944.0000 P146 P108 267 N P146->V187->V167->V186->P130->P55->P32->P58->V164->V178->V151->V179->P101->V153->V195->V168->P79->P91->V155->P35->V197->V159->P40->V174->V184->P43->V156->V192->V189->V152->P68->V161->V160->V163->V181->V175->P129->P86->V183->P108
12978.0000 M386 10000 17 1398.0000 P6 V173 276 N P6->P64->P42->P87->V187->V166->V181->P82->P116->V182->P103->V162->V184->P24->P62->V165->V196->V173
13079.0000 M409 10000 12 809.0000 V194 V153 286 N V194->V161->P49->V189->P126->P77->V197->P0->P93->P128->V167->V166->V153
13266.0000 M256 10000 67 5586.0000 P61 V158 206 N P61->V178->P101->P148->P56->P22->P107->P36->V186->V190->V191->P147->P141->V162->P90->P38->P74->V152->P1->P109->P44->P133->V196->V168->V173->V153->V180->V185->P82->P112->P104->V183->V156->P67->P9->V164->V184->P79->P81->P17->V160->P59->P19->V195->P31->P139->P123->P26->V192->P48->P2->P93->P30->P113->P89->P100->P14->P7->P5->P21->V165->V179->P51->P117->V181->V189->P116->V158
13498.0000 M446 10000 5 118.0000 P142 P60 298 N P142->V191->V167->V169->V174->P60
13825.0000 M368 10000 39 2785.0000 P24 P102 253 N P24->P138->V169->V185->P6->V150->P112->V170->P20->V166->V157->P143->P85->V175->V179->P16->V181->P82->P116->V182->P103->V162->V184->V159->V172->P13->P52->P95->P87->P48->P19->P3->P23->P18->P117->P39->P75->P51->P133->P102
13876.0000 M448 10000 8 436.0000 V171 V164 292 N V171->V196->V180->P87->P138->P54->P120->V191->V164
13955.0000 M464 10000 3 35.0000 P88 V164 299 N P88->V175->V160->V164
14271.0000 M259 10000 69 6501.0000 V176 P87 191 N V176->V177->V193->V168->V187->V159->P64->V191->V162->V156->V158->V182->V178->V194->V183->P48->V185->V173->V197->V161->P99->P101->P38->P44->P133->P109->P6->V196->P22->V179->V151->P146->V195->V150->P122->P0->V190->V171->V154->P43->V152->P91->P88->P36->V188->V167->P148->V170->P2->V165->V172->P60->V163->P14->V166->P65->P45->P89->V169->P15->P5->V155->P54->P126->V189->P77->V175->P98->P93->P87
14300.0000 M463 10000 8 410.0000 P102 V166 293 N P102->P51->P80->P141->P110->P138->P44->V171->V166
14920.0000 M483 10000 9 430.0000 P0 V156 292 N P0->P75->V176->V150->V162->V191->V152->P55->P27->V156
15113.0000 M426 10000 39 2333.0000 V157 V165 261 N V157->P60->V176->P54->V195->V171->P121->P84->V155->V192->V180->P142->V191->V167->V169->V174->V187->V196->V163->P1->V164->V153->V175->V177->V183->P108->P7->V189->P0->V152->P4->V179->P92->P147->V190->V182->P99->V154->P22->V165
15313.0000 M312 10000 49 5953.0000 P39 P91 200 N P39->V195->P48->V184->V177->P99->V192->P59->P66->P36->V190->P9->P67->V162->P22->V168->P79->V185->V196->V164->V153->P129->P28->P3->P76->V171->V173->P117->V172->P143->P110->P10->V165->P130->V154->P96->P88->V180->P81->V152->V170->P62->P20->V160->P68->P2->V189->V197->V155->P91
15320.0000 M192 10000 84 9560.0000 P138 P144 140 N P138->P44->V161->V173->V189->P91->V162->P59->P117->P42->P48->V192->P106->V176->V177->P136->P68->V151->V172->P137->P33->V185->V150->V168->V158->V163->V183->P20->V182->P47->V165->V193->P96->V175->V155->P16->V194->P97->P89->V169->P15->P58->P5->P130->V186->V157->P115->V181->V156->V164->V178->V179->P32->P101->V153->V195->P111->V184->P12->V171->P40->V170->P78->P4->V166->P45->P37->V196->P61->V152->P43->V188->P18->P103->P25->P27->P7->P75->P38->V180->P0->P127->P70->P92->P144
15513.0000 M475 10000 16 1263.0000 P21 V167 278 N P21->P25->V175->P18->V188->P75->V186->V178->P59->P89->P31->P86->V182->P147->V156->V194->V167
16031.0000 M460 10000 28 2231.0000 P66 P19 262 N P66->V178->P69->V191->P145->P27->P109->P75->V179->V196->V189->P43->P103->P83->V157->P7->P15->P8->P50->V168->P3->P34->P92->P81->P97->P73->V155->V190->P19
16059.0000 M384 10000 34 4539.0000 P129 V185 224 N P129->P103->P108->V190->V157->P16->V166->V162->V172->V178->V150->P102->P143->P92->V173->V179->V193->V195->V197->P28->P85->P111->V154->V171->P96->V180->P122->V155->P115->P20->V182->P149->P5->V176->V185
16276.0000 M397 10000 40 4366.0000 P65 P111 227 N P65->P89->P93->V159->V170->P52->P48->P69->P139->P6->V156->V177->V161->P1->V195->V171->V176->V166->V164->P54->P60->V174->P84->P121->V185->P146->P117->P66->P120->V196->P50->V162->V160->V167->P105->V187->V163->P74->V154->P143->P111
16315.0000 M514 10000 15 895.0000 V168 V180 285 N V168->P3->P34->P92->P81->P97->P73->P94->P141->P146->P33->P101->V186->P79->V187->V180
16454.0000 M524 10000 6 734.0000 P0 V169 287 N P0->V179->V186->P112->P14->P91->V169
16568.0000 M543 10000 11 278.0000 V162 V173 295 N V162->P20->V193->V167->V177->V181->V183->P136->P72->P6->V157->V173
16792.0000 M519 10000 14 1222.0000 P0 P140 279 N P0->V179->V186->P112->P14->P91->V169->P17->P92->P34->V197->P95->P38->V162->P140
17133.0000 M471 10000 39 3003.0000 P85 P6 249 N P85->V190->V158->V196->V166->V195->P147->V176->V194->P46->V188->V163->V179->V159->V169->V161->P129->V184->P142->V153->V192->V167->P84->V182->V157->P87->V178->V193->P89->V173->P35->P18->P90->V170->V191->P76->P135->P68->P133->P6
17465.0000 M497 10000 27 2555.0000 P13 P95 257 N P13->V176->V187->V152->V154->V164->V156->P35->V181->P37->V196->V192->P71->V170->V159->P8->V175->P81->V169->V161->V191->V190->P86->P20->P17->P38->P25->P95
17832.0000 M501 10000 17 2802.0000 P77 V196 253 N P77->V169->V174->P57->V180->V165->P20->P114->P68->P116->V151->P21->P107->P94->P106->P73->P98->V196
17847.0000 M581 10000 7 417.0000 P124 P143 293 N P124->V177->V194->P85->V181->V156->V170->P143
