# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
906.0000 M30 10000 1 6.0000 V197 P109 299 N V197->P109
1304.0000 M42 10000 1 44.0000 P27 V189 299 N P27->V189
1839.0000 M54 10000 6 219.0000 P149 V156 296 N P149->P113->V159->V177->P31->V184->V156
2397.0000 M33 10000 31 1407.0000 P43 V152 276 N P43->P12->P95->V172->P102->P74->V188->P78->V191->V150->V161->V193->P76->P44->V189->P124->P59->V195->P32->P49->V151->V158->P122->V182->V156->P89->V179->V194->V162->P126->V169->V152
3000.0000 M45 10000 30 1650.0000 P32 P144 272 N P32->V192->V188->V168->P80->V191->P23->V184->V165->V152->V178->V158->V153->P7->P17->V181->V185->P27->V195->V174->P136->V150->P76->P22->V170->V190->P100->V177->V183->V154->P144
3095.0000 M51 10000 20 1565.0000 P44 P67 273 N P44->P78->P76->V193->V161->P59->V195->P124->P23->V185->P15->V184->V168->P70->P91->P65->V175->P147->V188->V159->P67
3188.0000 M73 10000 9 998.0000 P91 V184 283 N P91->V191->P77->P82->V155->P101->V188->V161->P145->V184
3479.0000 M8 10000 21 3239.0000 P91 P143 246 N P91->V158->P126->V176->P35->V173->V190->V160->V192->P71->V151->P68->V162->V194->P21->V157->V175->V169->V156->P78->V166->P143
4374.0000 M130 10000 16 474.0000 P24 P77 292 N P24->P126->V171->V160->V190->P66->V183->V195->V154->P76->V159->V192->V177->V167->V173->V163->P77
5426.0000 M144 10000 23 1106.0000 P43 V159 281 N P43->V154->V151->V178->V150->V175->P29->V172->V166->P24->V183->P71->P34->V182->P146->V193->V176->V163->V164->P82->V196->V160->P103->V159
5474.0000 M84 10000 30 2954.0000 V150 P35 250 N V150->V157->P138->P111->P11->P146->P139->P71->P137->V183->V181->P108->V190->V170->V166->V152->P17->V185->V182->V159->V174->V195->P9->P31->V175->V165->P83->V164->V176->P66->P35
6352.0000 M115 10000 39 2902.0000 P97 V151 251 N P97->P8->P87->V195->V169->V166->V159->P47->P49->V177->V183->V190->V193->P37->P76->V191->V162->V165->P114->V170->V156->V150->V168->P72->V152->P119->P35->V189->P2->P109->V194->P134->V155->V182->P77->V161->V154->V158->V153->V151
6373.0000 M80 10000 42 3973.0000 P64 V179 233 N P64->V191->P19->V155->P78->V176->V157->V175->V169->V156->V168->P87->P68->P8->P97->V195->V164->V196->V154->V159->V184->P47->V177->V183->P49->V190->V193->P37->P76->V170->V194->V165->P30->P39->P114->P143->P72->V158->V182->V163->V178->V152->V179
6872.0000 M220 10000 1 272.0000 P31 P142 295 N P31->P142
7201.0000 M206 10000 3 1021.0000 P5 V157 282 N P5->V188->V189->V157
7226.0000 M113 10000 34 3836.0000 V167 P72 236 N V167->V188->V189->P64->P8->P78->V165->P19->V150->V161->V195->P135->P41->V168->V197->V194->P30->V156->V153->V152->P45->P55->P65->P32->P117->V159->P58->V173->V181->P56->P0->P102->V155->V183->P72
7488.0000 M244 10000 2 168.0000 P81 V159 297 N P81->P137->V159
7822.0000 M117 10000 50 4312.0000 V173 V188 228 N V173->V168->P105->V161->V197->V187->V175->V165->V177->P77->P129->P96->P51->P62->P55->P117->V196->V170->V156->P114->V152->V153->P134->V193->V194->P49->P119->V158->V171->V182->V155->P148->P83->V181->V190->V195->V169->P9->V180->P108->V179->V166->P78->P7->V185->P126->V176->V192->V183->V174->V188
8089.0000 M266 10000 4 109.0000 P77 V187 298 N P77->V156->V163->P122->V187
8304.0000 M255 10000 18 654.0000 V156 V163 289 N V156->V183->V158->V191->V160->V152->V188->V197->V180->V187->P47->V151->P76->P24->P82->V165->V171->P29->V163
8478.0000 M140 10000 39 4278.0000 P14 P99 228 N P14->P120->P96->V163->V162->P1->V181->V177->P65->P50->V165->P10->P116->V151->V154->V174->V182->P76->V171->P57->V156->P45->P104->P38->V189->P16->V157->V155->V188->V176->P101->P41->P44->P72->P64->P31->P139->P94->P60->P99
8573.0000 M258 10000 11 833.0000 P76 P6 286 N P76->V180->P82->P108->P29->V151->V191->V165->V171->V197->P24->P6
8760.0000 M13 10000 69 8370.0000 P132 P123 160 N P132->V165->V167->P141->V187->V192->V171->P134->V174->P15->V197->V166->V193->P100->V188->V159->V155->P17->V175->P138->P48->V160->P143->P58->P23->P7->V152->V151->P75->P76->V194->P44->V157->V182->P59->V161->P13->V150->P40->P73->P95->P89->V170->P56->P4->P62->P51->P96->P122->P50->V163->P1->V181->V177->P65->P16->P72->P70->P69->V162->P38->P30->P49->P148->V154->P79->V195->V178->V153->P123
9043.0000 M236 10000 30 1963.0000 P136 V156 267 N P136->V174->P99->V162->V164->V152->V170->P9->V180->V191->P34->V197->V177->V188->P74->V163->V167->V176->P126->P27->P110->V153->V157->P24->P122->V155->P77->V173->P78->V169->V156
9152.0000 M290 10000 5 452.0000 P75 V192 292 N P75->P59->P135->V155->P53->V192
9657.0000 M281 10000 20 1227.0000 V164 V195 279 N V164->P106->V186->V158->V182->V183->P134->V193->P133->V151->V174->V159->P51->V171->V173->P58->V156->V181->V163->P19->V195
10074.0000 M335 10000 3 24.0000 V163 V179 299 N V163->V191->V185->V179
10228.0000 M320 10000 2 628.0000 P45 P148 289 N P45->P92->P148
10245.0000 M326 10000 11 465.0000 P46 P144 292 N P46->P102->V180->V157->P99->P137->V166->V168->V150->V159->P27->P144
10531.0000 M176 10000 71 5251.0000 P34 P7 212 N P34->V179->V156->V182->V184->V166->P82->V153->P103->V173->V157->P125->V195->P24->V170->P136->V196->V185->P98->P101->P41->P133->P71->V160->V176->P137->P13->P15->P145->P61->P79->P90->P0->P56->P100->P58->P138->P50->P102->P124->P117->P68->P127->P17->P130->P31->P64->P94->P139->P48->P72->P47->P30->P123->P14->P131->P74->P39->P113->P96->P78->P87->P81->P147->P43->P108->P55->P19->P35->P18->P52->P7
11078.0000 M362 10000 10 218.0000 V159 P26 296 N V159->V184->P46->P86->V188->V173->P97->V186->P122->V166->P26
11091.0000 M279 10000 47 2721.0000 P48 P41 254 N P48->P139->P66->P96->P39->P123->P63->P142->P116->P60->P42->P113->P43->P83->P100->P40->P78->P47->P54->P36->P24->P44->P74->P128->P70->V195->P102->V159->V156->V168->P112->V173->P4->P72->V170->V166->V165->V196->P138->V188->V187->P1->P117->V183->P77->P124->V174->P41
11349.0000 M347 10000 3 939.0000 P126 P15 284 N P126->P73->P88->P15
11499.0000 M313 10000 23 2109.0000 P25 P8 264 N P25->P52->P129->P37->V159->V150->V180->P53->P144->P27->V190->V186->V175->V183->V176->V192->V170->V177->V189->P3->V184->P45->V160->P8
12634.0000 M338 10000 18 2494.0000 P45 V160 258 N P45->V175->P92->V162->V183->V186->V191->V159->P67->V178->V167->P110->P98->V154->V172->P89->V196->P136->V160
12909.0000 M203 10000 37 6819.0000 P5 V163 186 N P5->V188->V189->V157->P25->P104->P8->P55->P70->V170->P37->P4->P79->V169->V177->P137->P115->V174->P13->V150->V193->P45->P92->P148->V176->V162->P113->V152->P134->P144->V182->V180->V179->P130->P50->P22->V166->V163
13161.0000 M280 10000 54 4761.0000 V168 P120 220 N V168->V190->P50->V187->V181->P106->V164->P134->V183->V186->V158->P34->V173->V155->P60->V188->P83->P81->P82->P63->P43->P113->P54->P47->P116->P78->P36->P24->P44->P74->P128->P70->V179->V150->P21->P137->P149->P52->P101->P146->P18->V151->P143->V154->P38->P57->V180->V171->V178->P76->P73->P10->P13->V192->P120
13593.0000 M409 10000 22 1323.0000 V194 V153 277 N V194->V174->V186->P143->V150->V188->V178->V193->P83->P51->V185->V154->P19->V158->V166->P129->V189->V175->V190->P86->V168->P28->V153
13790.0000 M429 10000 10 920.0000 P105 V186 284 N P105->P69->V163->V188->P102->V187->V159->V178->P104->V191->V186
13867.0000 M367 10000 43 2857.0000 V164 V180 252 N V164->P2->V153->V152->V188->P10->P95->V159->P16->P48->V173->V169->P121->V186->P115->V196->P136->P89->V160->P18->V167->V182->P68->V176->V192->P40->P62->V154->P60->P45->P29->V165->V151->P135->P5->V171->P26->V168->P123->V194->V155->P91->V197->V180
