# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
325.0000 M1 10000 10 295.0000 P38 W151 295 N P38->P90->W188->W150->W171->W185->W191->W197->W176->W192->W151
725.0000 M20 10000 1 125.0000 P24 P145 297 N P24->P145
814.0000 M21 10000 2 184.0000 P73 P58 296 N P73->P71->P58
1312.0000 M8 10000 19 1072.0000 W198 W172 282 N W198->W186->W190->W164->W154->W174->P115->P27->P105->W167->W181->W175->W197->W188->W153->W158->W169->W191->W163->W172
1460.0000 M27 10000 17 650.0000 P131 P83 289 N P131->P116->P50->P61->P118->P134->P73->P31->P47->P3->P6->P64->P108->P28->P41->P96->P125->P83
1539.0000 M47 10000 5 129.0000 W177 P103 297 N W177->W150->W197->W167->W154->P103
2068.0000 M65 10000 5 118.0000 W153 W168 298 N W153->W162->W183->W166->W177->W168
2664.0000 M58 10000 11 924.0000 P20 P14 284 N P20->P81->P18->P69->P25->P125->P73->P41->P72->P61->P67->P14
3265.0000 M35 10000 27 2215.0000 W193 W173 263 N W193->W150->W167->P105->W181->W169->W191->W175->W186->P19->W158->W159->P123->P126->P93->P53->W153->P131->P32->P39->W156->W192->P42->P102->P108->P138->W154->W173
3354.0000 M95 10000 3 504.0000 P143 W167 291 N P143->P9->W180->W167
3586.0000 M18 10000 28 3046.0000 P144 W174 249 N P144->P146->P8->P112->W176->W180->W165->W161->P99->P5->P128->P78->W166->P106->P122->P44->P132->P46->P50->P26->P68->P97->P115->P103->P116->P56->P96->W168->W174
3693.0000 M51 10000 26 2163.0000 P12 P8 263 N P12->P6->P66->P28->P43->P96->P62->P64->P115->P34->P83->P114->P17->P7->P44->P76->P59->P106->P40->P109->P103->P130->P112->P63->P78->P122->P8
3953.0000 M19 10000 39 3383.0000 P31 P56 243 N P31->P34->P41->P101->P68->P84->P148->P125->P149->P50->P146->P116->P12->P6->P66->P28->P43->P96->P62->P64->P115->P114->P83->P44->P7->P106->P17->P97->W180->W168->W170->W153->W175->W183->P78->P130->P76->P85->P63->P56
3955.0000 M70 10000 15 1855.0000 P39 W179 269 N P39->P82->P129->P61->P146->P3->P77->P65->P1->P73->P107->P70->P115->P30->P111->W179
4043.0000 M79 10000 15 1673.0000 W165 P83 272 N W165->W153->W164->W171->W154->W151->W163->W173->W160->W157->W181->W185->W189->P117->P58->P83
4174.0000 M4 10000 70 4054.0000 P130 W197 232 N P130->P6->P120->P34->P81->P117->P110->P68->P79->P95->P26->P93->P116->P103->P53->P50->P92->P47->P118->P133->P3->P131->P73->P61->P64->P134->P108->P31->P28->P41->P96->P125->P83->P146->P115->P149->P76->P17->P27->P59->P84->P7->P43->P33->P12->P109->P62->P55->P51->P126->P15->P66->P32->P114->P44->P63->P106->P147->W184->W167->P119->W161->W173->W157->P22->P18->W166->W188->W179->W195->W197
4200.0000 M30 10000 21 3300.0000 W168 W189 245 N W168->W163->W158->W185->W162->W172->W183->P25->P121->P91->P120->P145->P111->P95->P98->P142->P35->P100->P44->P140->W193->W189
4308.0000 M119 10000 19 738.0000 P106 W177 287 N P106->P108->P114->W159->W196->P66->W186->W161->W152->W185->P131->W188->W189->W198->P88->P93->P118->P18->W179->W177
4433.0000 M126 10000 11 653.0000 P33 P112 289 N P33->P22->P147->P119->P3->P103->P61->P49->P109->P97->P65->P112
5706.0000 M187 10000 1 96.0000 P50 P64 298 N P50->P64
5800.0000 M9 10000 54 5530.0000 P15 P44 207 N P15->P24->P96->P120->P80->W153->W163->W188->W192->P55->P130->P79->P48->P92->P104->P146->P45->P3->P137->P4->P19->P87->P47->P100->P67->P93->P75->P43->P0->P22->P10->P30->P34->P57->P91->P95->P148->P128->P82->P1->P12->P9->W176->W150->W172->W177->W168->W156->W152->W197->W193->W170->W196->W184->P44
5883.0000 M150 10000 20 1383.0000 P31 P53 276 N P31->P91->P117->P92->P99->P147->P141->P131->P19->P138->P17->P12->P34->W159->P4->P66->P94->P26->P11->P10->P53
6049.0000 M188 10000 11 409.0000 P72 W164 293 N P72->W168->W165->W198->W161->W156->W154->W178->P76->P145->W193->W164
6140.0000 M197 10000 3 230.0000 P119 P23 296 N P119->P53->P65->P23
6171.0000 M143 10000 26 1881.0000 P86 W180 268 N P86->P90->P21->P70->W166->W197->P113->P74->W155->W184->W163->W186->W170->P73->P67->W196->W175->W191->W151->W165->W178->W169->W156->W198->W189->W161->W180
6242.0000 M199 10000 4 272.0000 P129 P110 295 N P129->P68->P42->P126->P110
6481.0000 M203 10000 15 391.0000 W191 P120 293 N W191->W196->W175->W151->W165->W178->W169->W156->W198->W189->W161->W180->W185->W154->P123->P120
6965.0000 M78 10000 18 4625.0000 W184 W198 222 N W184->W176->W156->P6->P64->W153->W150->W177->W151->W174->W160->P54->P120->P95->P114->P81->P21->W166->W198
7106.0000 M128 10000 37 3266.0000 P146 W164 245 N P146->P12->P1->P9->P48->P82->P115->W176->W150->W172->W177->W168->W156->W152->W197->W193->W170->W196->W184->W185->W151->W167->W173->W183->W157->W153->W165->W195->W179->P86->W188->P143->P85->P121->P40->P36->W178->W164
7200.0000 M238 10000 4 60.0000 W196 W168 299 N W196->W192->W185->W175->W168
7208.0000 M217 10000 2 698.0000 P30 W184 288 N P30->P132->W184
