# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
1805.0000 M34 10000 8 785.0000 P37 P16 286 N P37->P72->P55->P82->P89->P62->P115->P40->P16
2334.0000 M8 10000 31 2094.0000 W198 W172 265 N W198->W194->P98->P39->P8->P134->P89->P93->P0->P115->P78->P55->P40->P62->P82->P67->P100->P16->W186->W180->W185->W197->W193->P73->P142->P92->P133->P27->P83->P22->P48->W172
2684.0000 M30 10000 25 1784.0000 W168 W189 270 N W168->W188->W158->P102->P37->W193->W180->W186->W185->W197->W150->W195->W153->W177->P136->P11->P38->P34->P41->P147->P144->W172->W171->W152->W151->W189
3121.0000 M24 10000 10 2401.0000 P31 P42 259 N P31->P85->W181->P13->P137->P6->P96->P112->P38->P51->P42
3150.0000 M57 10000 8 1440.0000 P83 P36 276 N P83->P64->P101->P11->P30->P48->P127->P22->P36
4486.0000 M122 10000 16 826.0000 P149 W187 286 N P149->P100->P126->P113->W168->W162->W151->W192->W186->W182->W176->W161->W150->W184->W166->W163->W187
4618.0000 M88 10000 15 1978.0000 W195 P113 267 N W195->W153->P1->P3->W150->W194->W154->W167->W159->W197->W160->W166->W184->P125->P146->P113
4640.0000 M106 10000 18 1460.0000 P73 W153 275 N P73->P62->P63->W163->W198->P57->P88->P70->P93->P117->P130->P27->P68->P64->P51->P104->W173->W190->W153
5327.0000 M108 10000 44 2087.0000 P78 P131 265 N P78->P86->P90->P45->P140->P103->P130->P41->P122->P39->P4->P114->P93->P61->P118->P48->P80->P14->P110->P109->P32->P148->P119->P108->P101->P18->W153->W198->W180->W155->P7->P47->P83->P65->P55->P23->P74->P85->P135->P123->P62->P71->P57->P8->P131
5431.0000 M167 10000 6 421.0000 P25 P101 292 N P25->P99->P24->P137->P56->P85->P101
5655.0000 M1 10000 45 5625.0000 P38 W151 206 N P38->P88->W152->P85->P140->P65->P107->P125->P5->P97->W154->W163->W192->W180->W197->W186->W191->W176->W158->W162->P124->P69->P8->P132->P58->P122->P55->P93->P35->P130->P70->P57->P117->P96->P20->P18->P62->P64->P121->P115->P94->P37->P7->P149->P141->W151
