# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
527.0000 M11 10000 3 197.0000 P82 P57 296 N P82->P105->P87->P57
1115.0000 M37 10000 3 5.0000 W152 W161 299 N W152->W182->W157->W161
2261.0000 M5 10000 24 2111.0000 P79 P75 264 N P79->W164->W194->W191->W172->W196->W163->W150->W165->W156->W171->W186->P96->P40->P29->P82->P63->P83->P24->P71->P18->P37->P132->P19->P75
2356.0000 M40 10000 13 1156.0000 P70 P149 280 N P70->P130->P30->W150->P74->P113->P143->P99->P95->P103->P102->P55->P133->P149
2472.0000 M80 10000 1 72.0000 W190 P93 298 N W190->P93
2953.0000 M17 10000 36 2443.0000 P101 P105 259 N P101->P0->P14->P96->P46->P52->P78->P91->P40->P59->P109->P146->P60->P114->P37->P82->P29->P83->P63->P71->P24->P132->P18->P87->P75->P19->P127->P50->P136->P89->P112->P57->P1->P115->P21->P135->P105
3011.0000 M72 10000 11 851.0000 P97 W158 285 N P97->P141->P25->P29->P110->P106->P28->P45->P49->P22->P76->W158
3224.0000 M66 10000 12 1244.0000 W193 W174 279 N W193->W150->W187->W189->W198->W192->W194->W183->W182->W196->W166->W155->W174
3509.0000 M68 10000 24 1469.0000 W177 P91 275 N W177->P114->P21->P145->P18->P128->P75->P120->P50->P98->P9->P19->P66->P74->P135->P33->P115->P39->P107->P89->P99->P49->P10->P22->P91
3549.0000 M1 10000 25 3519.0000 P38 W151 241 N P38->P1->P18->P107->P135->P23->W152->W155->W172->W191->W170->W174->W175->W169->W157->P82->P115->P71->P0->P11->P132->P37->P10->P87->P127->W151
3658.0000 M70 10000 23 1558.0000 P39 W179 274 N P39->P112->P29->P21->P109->P70->P45->P9->P128->P41->P120->P63->P97->P114->P98->P18->P93->P145->P91->P33->P74->W165->W182->W179
3687.0000 M110 10000 15 387.0000 P49 P47 293 N P49->P99->P75->P50->P39->P19->P135->P22->P115->P25->W187->W165->W184->P90->P48->P47
3703.0000 M44 10000 43 2383.0000 P71 P102 260 N P71->W194->W169->W152->W189->P96->P59->P78->P45->P61->P132->P52->P41->P6->W162->W186->W180->W153->W176->W154->P39->P21->P29->P70->P109->W161->W188->P24->P49->P99->P75->P50->P22->P135->P19->P115->P25->W187->W165->W184->P90->P48->P47->P102
3768.0000 M76 10000 21 1488.0000 P108 P56 275 N P108->P39->W160->W181->P25->P41->P49->P114->P22->P146->P64->P90->P88->P65->P16->P61->W165->W163->P75->P15->P134->P56
4081.0000 M89 10000 23 1411.0000 P119 P68 276 N P119->P91->P29->P110->P52->P22->P28->P65->P45->P64->P114->P44->P17->P86->P66->P141->P102->P135->P94->P115->W187->W189->W171->P68
4169.0000 M117 10000 8 659.0000 P55 W163 289 N P55->P17->W166->W189->W192->W161->W186->P36->W163
4434.0000 M41 10000 30 3204.0000 P65 W170 246 N P65->P119->P141->P8->P129->P73->P7->P72->P92->P28->P138->P58->P76->P134->P121->P17->P125->P90->P43->P116->P106->P88->P110->P24->W180->W177->W179->W193->W190->W198->W170
4492.0000 M73 10000 21 2302.0000 P141 P16 261 N P141->P98->P97->P6->P44->P114->P94->P45->P102->P18->P139->P88->P109->P135->P81->P145->P47->P76->W189->P66->P107->P16
4746.0000 M131 10000 12 816.0000 P68 P11 286 N P68->P64->P31->P146->P4->P19->P78->P73->P115->P1->P109->P58->P11
4879.0000 M141 10000 5 649.0000 P24 P13 289 N P24->P141->P4->P111->P109->P13
5064.0000 M84 10000 38 2544.0000 P21 P77 257 N P21->P63->P41->P128->P114->P18->P145->P120->P75->P50->P98->P9->P19->P66->P74->P135->P33->P115->P39->P107->P89->P99->P49->P10->P22->P1->P25->P71->P102->P11->P86->P12->P132->P59->P82->P56->P116->P58->P77
5179.0000 M163 10000 1 289.0000 P55 P132 295 N P55->P132
5529.0000 M183 10000 2 39.0000 P119 P127 299 N P119->P126->P127
5799.0000 M43 10000 44 4509.0000 P141 P95 224 N P141->P119->W167->W163->W173->W155->P129->P8->W191->W168->W196->W184->P36->P116->P92->P16->P134->P121->P4->P14->P68->P65->P53->P113->P61->P60->P31->P15->P137->P123->W193->P67->P117->W165->W176->W162->W158->W178->P21->P140->P66->P105->P146->P81->P95
6187.0000 M126 10000 34 2407.0000 P33 P112 259 N P33->P22->P11->P70->P132->P9->P25->P20->P23->P139->P94->W192->W166->W177->W170->P77->P41->P136->P59->P83->P92->P58->P98->P76->P86->P111->P120->P18->P128->P143->P57->P67->P121->P6->P112
6279.0000 M134 10000 24 2259.0000 P91 W192 262 N P91->P10->W153->W169->W157->W191->P74->P34->P44->P134->W168->W167->W152->W155->W196->W194->W159->W161->W158->W181->P124->W166->W175->W187->W192
6350.0000 M35 10000 35 5300.0000 W193 W173 211 N W193->W187->W150->W183->P117->P69->P118->W154->W188->W184->W157->W169->W153->P91->P122->P74->W191->P44->P34->P134->W168->W167->W152->W155->W196->W194->W159->W161->W158->W181->P124->W166->W175->W179->W192->W173
6639.0000 M132 10000 29 2679.0000 P11 P99 255 N P11->P102->P12->P86->W188->W174->P139->P25->P58->P128->P76->P120->P111->P57->P143->P121->P67->P9->P41->P6->P112->P104->P97->P72->P42->P110->P0->P44->P43->P99
7456.0000 M237 10000 4 346.0000 P136 W198 294 N P136->P2->W192->W194->W198
7759.0000 M248 10000 8 319.0000 P136 P19 294 N P136->P24->P121->P126->P113->P80->P36->P132->P19
