# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
1146.0000 M24 10000 16 426.0000 P19 W182 292 N P19->P145->P18->W163->W151->W196->W165->W193->P22->P45->P40->P49->W158->W195->W192->W188->W182
1231.0000 M38 10000 2 91.0000 W178 W188 298 N W178->W195->W188
1331.0000 M27 10000 1 521.0000 P119 P9 291 N P119->P9
1466.0000 M16 10000 3 986.0000 P9 P97 283 N P9->P132->P86->P97
1576.0000 M1 10000 17 1546.0000 P75 P6 274 N P75->P63->P118->W184->W153->W170->W189->W185->W164->W177->W195->W192->W158->W152->P88->P13->P35->P6
1810.0000 M49 10000 8 340.0000 W197 W151 294 N W197->W190->W167->W180->W165->W183->W191->W176->W151
2026.0000 M33 10000 9 1036.0000 P43 W152 282 N P43->P68->P141->P47->P33->P54->W153->W187->W190->W152
2818.0000 M61 10000 20 988.0000 P13 P137 283 N P13->P8->P64->P125->P16->P94->P84->P56->P135->P46->P11->P70->P140->P14->P6->P60->P73->P132->P112->P119->P137
2922.0000 M4 10000 20 2802.0000 P28 P115 253 N P28->P118->P63->P137->P113->W189->W170->P136->P83->P35->P43->P42->P61->P145->P132->P138->P119->P124->P76->P21->P115
3045.0000 M87 10000 9 435.0000 P47 W174 292 N P47->P62->P2->W155->W170->W153->W173->W163->W194->W174
3192.0000 M48 10000 6 1752.0000 P114 W197 270 N P114->W186->W189->P142->P106->P111->W197
3423.0000 M104 10000 8 303.0000 P72 P121 294 N P72->P116->P14->P43->P21->P75->P0->P125->P121
3724.0000 M113 10000 10 334.0000 W167 P72 294 N W167->W164->W157->W175->W194->W179->W182->P60->P86->P116->P72
4225.0000 M140 10000 4 25.0000 P14 P99 299 N P14->P149->P100->P49->P99
4445.0000 M137 10000 3 335.0000 P113 P125 294 N P113->P21->P60->P125
4946.0000 M46 10000 39 3566.0000 P78 W176 240 N P78->P76->P42->P71->P50->P19->P99->P55->P87->P109->P65->P128->P129->P134->P26->P90->P127->P138->P112->P39->P80->P32->P23->P91->P8->P124->P24->P145->P40->P56->P106->P13->W159->W178->W169->W174->W170->W153->W179->W176
5085.0000 M169 10000 1 15.0000 P111 P28 299 N P111->P28
5110.0000 M12 10000 47 4750.0000 P89 W164 220 N P89->P104->P56->P20->P112->P80->P109->P65->P38->P26->P57->P24->P14->P10->P126->P84->P75->P127->P137->P52->P59->P115->P51->P40->P105->P133->P143->P94->P61->P73->P132->P147->P71->P69->P49->P92->P87->P149->P67->P100->P66->P99->P111->W169->W187->W168->W185->W164
5455.0000 M118 10000 17 1915.0000 W188 P82 268 N W188->P42->P142->P60->P116->P72->P130->P21->P44->P125->P29->P31->P141->P33->P74->P135->P123->P82
6407.0000 M133 10000 28 2417.0000 P126 P140 259 N P126->P87->P66->P67->P99->P49->P100->P14->P149->P137->P136->P73->P138->P115->P91->P9->P111->P139->P92->P60->P15->P88->P122->P128->P25->P119->P20->P37->P140
6569.0000 M190 10000 14 869.0000 P85 W177 285 N P85->P73->P141->P138->P113->W174->W190->W192->W150->W176->W166->W186->W194->W154->W177
7141.0000 M238 10000 1 1.0000 W188 W194 299 N W188->W194
7294.0000 M203 10000 8 1204.0000 P5 W163 279 N P5->P93->P64->P86->P24->P71->W174->P100->W163
7356.0000 M244 10000 4 36.0000 P81 W159 299 N P81->P131->W197->W181->W159
7458.0000 M233 10000 5 468.0000 P38 P106 292 N P38->P35->P64->P97->P135->P106
7462.0000 M227 10000 8 652.0000 P104 P33 289 N P104->P115->P136->P9->P131->P83->W196->W174->P33
7641.0000 M245 10000 5 291.0000 W157 W153 295 N W157->W195->W164->W162->W186->W153
7725.0000 M191 10000 15 1995.0000 P64 P77 266 N P64->P135->P82->P93->P148->W187->P35->P33->P23->P18->W156->W173->W158->W168->P147->P77
7806.0000 M237 10000 12 696.0000 W180 P135 288 N W180->W161->W159->W153->P80->P148->P37->P93->P41->P11->P95->P107->P135
8022.0000 M192 10000 32 2262.0000 P138 P144 262 N P138->P141->P36->P146->P113->P9->P61->P60->P114->P90->P54->P3->P68->W177->W167->W190->W180->W161->W179->W176->W157->W181->W164->P85->P76->P104->P59->P19->P72->P93->P140->P1->P144
8260.0000 M17 10000 55 7750.0000 P97 P135 170 N P97->P105->P122->P141->P43->P68->W180->W197->W196->W154->P12->P99->P62->P55->P32->P123->P146->P89->P20->W177->W156->W187->P27->P139->P144->P25->P77->P118->P119->P111->P132->P85->P96->P140->P147->P48->P121->P70->P107->P63->P143->P84->P15->P34->P110->W194->W152->W172->W165->W181->P36->P1->P69->W184->P67->P135
8275.0000 M274 10000 2 55.0000 P40 W170 299 N P40->W174->W170
8787.0000 M231 10000 13 1857.0000 P37 P116 269 N P37->P76->P85->W164->W162->W186->W195->P20->P58->P41->P14->P140->P45->P116
8893.0000 M206 10000 28 2713.0000 P5 W157 254 N P5->P93->P64->P86->P24->P71->W174->P100->W163->P42->P137->P90->P0->P8->P138->P58->P118->P126->P37->W185->W169->W154->W196->W191->W150->W175->W164->W190->W157
9164.0000 M216 10000 26 2684.0000 P19 P119 255 N P19->P148->P100->P95->P93->P126->W161->P8->P16->P138->P0->P118->P137->P37->P58->P11->P14->P107->P18->P45->P20->P134->P140->P106->P116->P127->P119
9216.0000 M262 10000 23 1356.0000 P78 P104 277 N P78->P144->W195->W177->W179->P117->P2->P34->P115->P79->P116->P35->P120->P93->P33->P4->P36->P5->P143->P41->P3->P45->P101->P104
9450.0000 M296 10000 8 570.0000 P20 P13 290 N P20->P134->P140->P106->P116->P127->P119->P97->P13
9554.0000 M15 10000 78 9104.0000 W169 P105 148 N W169->W181->W192->W150->W175->W197->W172->W193->W158->W184->W195->W177->W164->W168->P25->P8->P2->P52->P72->P64->P51->P59->P40->P84->P115->P109->P94->P127->P61->P137->P73->P132->P147->P71->P69->P49->P92->P87->P149->P14->P67->P100->P126->P66->P99->P111->P28->P139->P91->P119->P15->P88->P90->P20->P122->P81->P3->P27->P141->W152->W165->W187->W178->W190->P16->P41->P58->P140->P45->P116->P24->P93->P120->P18->P106->P143->P134->P12->P105
10126.0000 M298 10000 13 1186.0000 P27 P69 280 N P27->P55->P135->P117->P35->P121->P113->P80->P63->P84->P41->P137->P148->P69
10304.0000 M62 10000 71 8444.0000 P49 P67 159 N P49->W177->W196->W169->W185->P124->P9->P97->P68->P138->P99->P55->P19->P87->P109->P65->P128->P129->P134->P26->P90->P127->P39->P112->P32->P80->P91->P23->P8->P24->P145->P40->P56->P106->P13->P11->P101->P50->P89->P52->P2->P43->P104->P17->P136->P83->P60->P131->P115->W166->W157->W186->W192->W153->W154->W187->P72->P64->P119->P140->P41->P58->P14->P45->P116->P16->P105->P143->P29->P110->P35->P67
10449.0000 M25 10000 50 9699.0000 P139 P113 138 N P139->P72->P86->P142->P96->P103->P32->P13->P140->P6->W174->W186->W191->W167->W196->W162->W170->W165->P31->P104->P92->P62->P123->P146->P89->P20->W177->W197->W156->W187->P27->P70->P119->P99->P107->P48->P55->W172->W160->W161->W151->W195->P52->P121->P91->P98->P84->P145->P125->P74->P113
10680.0000 M328 10000 17 840.0000 P35 P89 286 N P35->P73->P136->P134->P24->P135->P121->P42->P122->P55->W170->W156->W172->W181->W168->P115->P84->P89
10681.0000 M265 10000 42 2731.0000 P85 P55 254 N P85->P141->P52->P132->P144->P5->P115->P21->P92->P61->P2->P114->P68->P78->P86->P95->P49->P66->P15->P25->P42->W168->W157->W158->W167->P105->P122->P18->P76->P16->P94->P39->P136->W182->W175->P48->W174->W181->P135->P143->W172->P28->P55
10783.0000 M31 10000 69 9853.0000 P96 P73 135 N P96->P32->P13->P140->P6->W174->W186->W191->W167->W196->W162->W170->W165->P31->P104->P92->P62->P123->P146->P89->P20->W177->W197->W156->W187->P27->P139->P144->P25->P77->P118->P119->P111->P132->P85->P55->P70->P48->P147->P107->P121->P105->P63->P143->P84->P15->P34->P110->W194->W152->P141->P122->P69->W184->P67->P12->P135->P148->P131->P19->P10->P127->W160->P41->P66->P5->P128->P58->P9->P73
11040.0000 M357 10000 8 330.0000 P94 W161 294 N P94->P19->P50->W190->W178->W181->W168->W186->W161
12027.0000 M373 10000 13 837.0000 P22 P54 286 N P22->P11->P116->P136->P72->P135->P8->P19->P13->P79->P0->P99->P48->P54
12264.0000 M306 10000 20 3084.0000 P146 P42 248 N P146->P91->P125->P112->P70->P113->P57->P117->P111->P38->P53->P74->P37->P87->P143->P80->P86->P81->P92->P109->P42
12443.0000 M183 10000 71 6953.0000 P137 P77 184 N P137->P87->P67->P17->P85->P142->P94->P138->P66->P29->P97->P9->P114->P90->P54->P3->P68->W177->W167->W190->W180->W161->W179->W176->W157->W181->W164->P76->P104->P119->P148->P12->P122->P80->W150->W196->W166->W178->P31->W158->W151->W197->W168->W184->W163->W170->W192->W194->P99->P84->P113->P125->P5->P69->P127->P27->P91->P58->P108->P2->P128->P39->P74->P143->P86->P37->P81->P92->P109->P42->P62->P77
12589.0000 M393 10000 20 799.0000 P13 P144 286 N P13->P8->P64->P55->P21->P58->P29->P73->P61->P0->P16->W186->P54->P74->P103->P90->P85->P39->P99->P131->P144
12715.0000 M378 10000 7 1375.0000 P83 P27 277 N P83->P130->P50->P149->P1->P125->P9->P27
12716.0000 M308 10000 26 3476.0000 W154 W183 242 N W154->P42->P123->P28->P48->P92->P94->P114->P147->P95->P89->P78->P142->P49->P1->P14->P149->P104->P148->P130->P4->P134->P63->P38->P67->W159->W183
12941.0000 M181 10000 38 7511.0000 W181 P148 174 N W181->W160->W161->W158->W185->P110->P147->P55->P121->P30->P96->P91->P98->P84->P139->P145->P125->P74->W162->P6->P88->P75->P124->P47->W167->P112->P59->P82->P137->P25->P106->P38->P60->P105->P146->P111->P32->P43->P148
13027.0000 M353 10000 23 2437.0000 P11 P90 259 N P11->P35->P8->P33->P116->P121->P72->P22->P13->P136->P135->P0->P19->P54->P79->P48->P93->P21->P12->P61->P49->P74->P101->P90
13571.0000 M343 10000 22 3281.0000 P140 P24 245 N P140->P120->P0->P72->P13->P121->P54->P135->P136->P19->P79->P48->P93->P21->P12->P61->P49->P74->P101->P90->P113->P144->P24
14092.0000 M273 10000 63 5902.0000 P10 P33 201 N P10->P64->W167->W178->P12->P135->P31->W166->W158->W151->W168->W184->W196->W177->W150->W197->W192->W170->W163->W194->P99->P84->P113->P125->P5->P69->P137->P148->P127->P27->P91->P58->P108->P2->P66->P128->P39->P74->P143->P86->P37->P87->P80->P81->P92->P109->P42->P142->P62->P77->P71->P65->P44->P145->P7->P26->P130->P50->P98->P116->P54->P138->P124->P33
14144.0000 M380 10000 10 2744.0000 P0 P75 254 N P0->P22->P85->P19->P33->P58->P74->P89->P38->P49->P75
14444.0000 M480 10000 6 44.0000 P11 W197 299 N P11->W178->W160->W173->W155->W186->W197
14877.0000 M444 10000 10 1557.0000 P78 P144 274 N P78->P76->P34->W157->W196->W163->W166->W150->P89->P2->P144
14954.0000 M457 10000 10 1244.0000 P120 P79 279 N P120->P62->P121->P50->W159->P1->P70->P37->P143->P149->P79
15434.0000 M476 10000 21 1154.0000 P148 W153 280 N P148->P97->P47->P94->P85->P35->P27->P73->P39->P91->P101->P149->P143->P66->P21->P51->P88->P128->P22->P40->W175->W153
15567.0000 M396 10000 45 3687.0000 P140 P35 238 N P140->P45->P86->P10->W176->W197->W196->W186->W168->P88->P101->P39->P122->P12->P80->P38->P119->P44->P49->P26->P22->P87->P98->P16->P60->P82->P74->P15->P20->P42->P116->P61->P67->P85->P113->P37->P135->P139->P136->P97->P53->P1->P117->P103->P73->P35
15976.0000 M495 10000 5 1126.0000 P83 P51 281 N P83->W181->P71->P54->P125->P51
16081.0000 M530 10000 1 181.0000 W182 P26 296 N W182->P26
16120.0000 M432 10000 28 3160.0000 P92 P28 247 N P92->P123->P8->P75->P1->P15->P85->P117->P21->P130->P84->P70->P50->P143->P37->P79->P38->W175->W154->W166->P51->P66->P11->P10->P16->P94->P136->P88->P28
16592.0000 M535 10000 7 542.0000 P10 W181 290 N P10->P87->P131->W185->W188->W195->W160->W181
16737.0000 M278 10000 40 8397.0000 P91 W172 160 N P91->P98->P84->P139->P145->P125->P74->W162->P6->P88->P75->P124->P47->W167->P112->P59->P82->P137->P25->P106->P38->P60->P105->P146->P111->P32->P43->P148->P129->P46->P65->P29->P4->P52->W190->W173->P95->P5->P33->W171->W172
16892.0000 M536 10000 12 812.0000 W183 P90 286 N W183->W150->W187->W195->P96->P113->P31->P136->P128->P20->P46->P126->P90
16946.0000 M474 10000 13 2726.0000 W168 P34 254 N W168->W179->W189->P145->P137->P4->P29->W180->P64->P65->P33->P54->P55->P34
17159.0000 M433 10000 45 4169.0000 P142 W156 230 N P142->P98->P71->P124->P65->P148->P32->P145->P114->P97->P64->P28->P73->P27->P39->P91->P101->P149->P143->P21->P66->P51->P88->P128->P22->P40->W175->W153->W197->W177->P20->P31->P136->P112->P122->W158->W164->W182->P57->P23->W176->W181->W166->P111->W191->W156
17205.0000 M567 10000 1 195.0000 P1 P99 296 N P1->P99
17395.0000 M259 10000 57 9625.0000 W176 P87 139 N W176->W191->W173->W156->P111->P26->P55->W151->W150->W162->W174->W153->W160->W158->P81->P61->P129->P34->P144->P32->P71->P109->P30->W185->P60->P117->W165->W192->W197->W193->W152->W159->W180->W167->P124->P133->P49->P104->P51->P69->P9->P126->P13->P118->P23->P36->P7->P77->P125->P54->P86->P76->W169->P43->P102->P5->P16->P87
17731.0000 M348 10000 44 7291.0000 P6 P120 178 N P6->P139->P113->P98->P117->P145->P124->P71->P75->P59->P112->P82->P106->P25->P38->P60->P105->P146->P111->P32->P43->P148->P129->P46->P65->P29->P4->P52->W190->W173->P95->P5->P33->W171->W172->W168->W186->W195->W196->W166->W169->W180->W185->W181->P120
17950.0000 M458 10000 31 4210.0000 P99 P48 229 N P99->P44->P42->P17->P140->P82->P15->P38->P39->P117->P49->P85->P56->P41->P50->P66->P130->P84->P10->P143->P69->P102->P147->P124->P77->P144->P114->P28->P29->P63->P115->P48
