# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
9320.0000 M267 10000 21 1310.0000 P77 P48 278 N P77->P28->P70->W156->W187->W154->P60->P89->P29->P10->P39->P31->P94->P132->P142->P119->P46->P149->P42->P91->P53->P48
9425.0000 M153 10000 53 4835.0000 P63 P79 219 N P63->P33->P54->W150->W178->W156->W159->W193->P4->P89->P40->P81->P114->P57->P15->P0->P48->P44->P42->P60->P96->P126->P120->P46->P11->P3->P109->P29->P23->P53->P9->W188->W153->W191->W171->W154->W194->P55->P84->P119->P139->P118->P12->P43->P47->P72->P144->P145->P102->P2->P78->P129->P125->P79
9529.0000 M268 10000 21 1489.0000 W157 P130 275 N W157->W155->W161->P134->P138->P62->P78->P120->P19->P45->P98->P147->P111->P143->P86->P99->P101->P112->P1->P109->P15->P130
9652.0000 M184 10000 42 4132.0000 P38 P1 231 N P38->P37->P118->P102->P9->P50->P140->P130->P136->P107->P21->P25->P119->P93->P147->P18->W155->W159->W188->W153->W191->W171->W154->W194->P55->P126->W173->W180->P81->P6->P87->P67->W161->W187->W196->W169->W151->P79->P125->P138->P20->P64->P1
9937.0000 M315 10000 10 487.0000 P149 P144 291 N P149->P25->P48->P57->P91->P43->P136->P60->P85->P119->P144
10100.0000 M228 10000 31 3260.0000 P100 P82 245 N P100->P143->P88->P37->P69->P33->P115->P133->P65->P8->P105->W193->W159->W154->W187->W178->W177->W181->W169->P73->P124->P64->P106->P32->P146->P27->P102->P22->P139->P9->P103->P82
10208.0000 M186 10000 9 4628.0000 P17 W171 222 N P17->P80->P49->P122->W183->W185->P37->P45->W196->W171
10525.0000 M343 10000 4 235.0000 P140 P24 296 N P140->P123->P103->P63->P24
11019.0000 M328 10000 22 1179.0000 P35 P89 280 N P35->W169->W170->W186->P79->P131->P7->W155->W185->W154->W168->W190->W173->W195->W152->P47->P23->P123->P75->P63->P17->P140->P89
11474.0000 M304 10000 24 2354.0000 P128 P28 260 N P128->P12->P4->P141->P139->P129->P76->P24->P138->P115->P1->P32->P6->P101->P131->P78->P89->P98->P20->P147->P148->W169->P36->P56->P28
11491.0000 M369 10000 2 421.0000 P145 P3 292 N P145->P33->P3
12271.0000 M409 10000 1 1.0000 W194 W153 299 N W194->W153
12429.0000 M281 10000 28 3999.0000 W164 W195 233 N W164->W156->W157->W178->W169->W180->W186->W191->W181->W167->W171->W168->W174->W194->W153->W166->W177->W151->W196->P0->P46->P43->W155->P136->P85->P57->W160->W179->W195
12449.0000 M396 10000 9 569.0000 P140 P35 290 N P140->P108->P124->P25->P118->P19->P105->P93->W187->P35
12540.0000 M282 10000 28 4080.0000 W166 P116 232 N W166->W193->P58->W175->W170->W190->W162->W152->W188->W173->W183->P122->P87->P50->P61->P81->P38->P111->P124->P145->P33->P64->P138->P115->P29->P17->P16->P132->P116
12734.0000 M332 10000 24 2774.0000 P9 P48 253 N P9->P103->P82->W170->W169->W150->W184->W152->P124->P87->P22->P45->P95->W194->P102->P70->P15->P118->P19->P108->P35->P25->P61->P125->P48
12794.0000 M34 10000 119 11774.0000 P121 W165 103 N P121->P92->P72->P39->P53->P75->P0->P136->P79->P93->P5->P56->P12->P88->P103->P124->P1->P44->P141->P123->P32->P29->P21->P130->P112->P101->P120->P118->P104->P35->P13->P3->P139->P57->P71->P31->P74->P111->P26->P91->P113->P135->P106->P143->P68->P107->P38->P69->P10->P89->P4->P108->P114->P40->P137->P81->P144->P54->P122->P142->P7->P42->P47->P86->P11->P18->P48->P15->P96->P60->P126->P46->P109->P23->P9->W188->W153->W191->W171->W154->W194->P55->P84->P119->P127->P129->P76->P16->P25->P30->P43->P94->P85->P36->P28->P67->P97->P62->P149->P134->P65->P99->P77->P51->P59->P100->W164->W159->W186->W167->W192->W176->W174->W183->W180->W190->W181->W179->W197->W165
12981.0000 M412 10000 7 621.0000 P129 P27 289 N P129->P66->P9->P103->P120->P45->P126->P27
13529.0000 M96 10000 95 10649.0000 P32 P19 122 N P32->P72->P138->P35->P143->P122->P20->P148->P64->P47->P44->P115->P71->P7->W162->W195->P123->P52->P107->P89->P39->P108->P29->P30->P84->P54->P18->P142->P42->P15->P31->P95->P48->P109->P0->P57->W163->W151->W153->W186->W169->P51->P65->P100->P131->P106->P14->P141->P129->P73->P146->P13->P83->P114->P125->P79->P139->P78->P103->P22->P24->P9->P6->P128->P82->P75->P41->P120->P23->P110->P68->P37->P102->W157->W150->W172->W180->P147->P1->P53->P56->P36->P63->P38->P34->P80->P104->P70->P145->P92->W168->W175->P96->P27->P61->P19
13732.0000 M380 10000 32 2332.0000 P0 P75 261 N P0->P8->P148->W157->W174->W156->P18->P112->P46->P1->P65->P14->P40->P67->P99->P145->P141->P92->P52->P110->P91->P21->P31->P59->P70->P54->P23->P130->P127->P5->P29->P4->P75
13873.0000 M348 10000 33 3433.0000 P6 P120 242 N P6->P68->P75->P102->P23->P47->W152->W195->W193->W181->W153->W177->W188->W192->W159->W183->W182->W186->W190->W172->W163->W154->W185->W175->W161->W189->P138->P2->P95->P64->P125->P78->P113->P120
13883.0000 M190 10000 14 8183.0000 P85 W177 163 N P85->P92->P103->P63->P22->P123->P41->P5->P66->P34->P128->P133->W180->W176->W177
14183.0000 M434 10000 28 1163.0000 P92 W167 280 N P92->P52->P141->P110->P91->P21->P31->P59->P70->P54->P23->P130->P127->P5->P29->P4->P75->P62->P55->P16->P143->P111->P34->P77->P57->W196->W155->W162->W167
14287.0000 M456 10000 15 607.0000 P41 W192 289 N P41->P16->P5->P79->P74->P55->P77->W155->W162->W189->W169->W159->W167->W176->W172->W192
14662.0000 M372 10000 34 3502.0000 P98 P123 241 N P98->W159->W173->W192->W186->W183->W172->W188->W177->W182->W181->W175->W178->P17->P29->P73->P74->P75->P87->P33->P43->P137->P16->P122->P47->P38->P129->P144->P89->P139->P126->P3->P149->P41->P123
14701.0000 M484 10000 5 181.0000 P118 P61 296 N P118->W189->W182->W173->W167->P61
14783.0000 M151 10000 77 10253.0000 P52 W158 129 N P52->P121->P148->P71->P64->P139->P104->P120->P115->P135->P47->P138->P13->P7->P74->P144->P26->P128->P91->P39->P32->P29->P70->P84->P73->P125->P108->P15->P89->P30->P44->P54->P109->P31->P10->P132->P36->W178->W154->W181->W156->W157->W167->W171->W191->W186->W180->W168->W174->W194->W153->W166->W177->W169->W151->W196->P0->P46->P43->W155->P136->P85->P57->W160->W179->W195->W173->W159->W172->W184->P17->W176->W164->W193->W185->P129->P56->W158
14815.0000 M335 10000 20 4765.0000 W163 W179 220 N W163->W191->W157->W152->W189->W187->W161->W172->W166->P50->P113->P103->P66->P34->P128->P133->P84->P144->P24->P9->W179
15398.0000 M411 10000 17 3068.0000 P84 P93 248 N P84->P24->P51->W192->W194->W174->W160->W184->W191->W182->W171->W190->P113->P100->W181->W183->W170->P93
15556.0000 M427 10000 17 2746.0000 P23 P42 254 N P23->P131->P104->P0->P61->P149->P7->P101->P48->P35->P114->P12->P55->P98->P111->P139->P26->P42
15799.0000 M420 10000 21 3199.0000 P134 P74 246 N P134->W192->W194->W174->W160->W184->W191->W182->W171->W190->P113->P128->P53->P133->P72->P13->P93->P40->W193->W167->P51->P74
16050.0000 M382 10000 30 4590.0000 W171 P18 223 N W171->W152->W168->W159->W158->W186->W180->W169->W160->W174->W192->W176->W181->W165->W164->W156->W167->W155->W162->W166->W172->W177->W178->W157->W185->W193->P71->W163->W151->W175->P18
16086.0000 M403 10000 19 3996.0000 P111 P60 233 N P111->P142->P50->W186->W167->W159->W179->P12->W190->W163->W171->W185->W176->W178->W183->P137->P136->P18->P37->P60
16501.0000 M532 10000 5 541.0000 P26 W192 290 N P26->P82->W196->P39->W163->W192
16504.0000 M494 10000 12 1684.0000 P130 P75 271 N P130->P86->P140->P107->P81->P20->P45->P4->P102->P10->P19->P54->P75
16561.0000 M495 10000 10 1711.0000 P83 P51 271 N P83->P24->P25->P49->P115->P125->P8->W187->P140->W160->P51
16618.0000 M496 10000 15 1738.0000 P104 W157 271 N P104->P108->P97->P64->P33->P19->P123->W166->W190->W177->P51->P147->P25->P14->W172->W157
16902.0000 M555 10000 3 252.0000 P67 P111 295 N P67->P8->P123->P111
16911.0000 M418 10000 29 4371.0000 P2 P106 227 N P2->P81->P95->P98->P15->P113->P123->P76->P77->P141->P28->P43->P120->P26->P131->P121->P12->P96->P62->P50->P59->P116->P90->P122->P16->P61->P41->P4->P124->P106
17145.0000 M296 10000 76 8265.0000 P20 P13 162 N P20->P99->P101->P1->P15->P86->P112->P109->P143->W171->P141->P12->W179->W197->W182->W174->W195->W158->W192->W183->W180->W152->W169->W186->W176->W189->W191->P26->P28->P119->P2->P70->P117->P96->W194->P106->P45->P124->P123->P58->P0->P22->P7->P60->P23->P93->P149->P105->P114->P18->P138->P104->P131->P125->P37->P81->P43->P65->P92->P35->P98->P48->P44->P62->P3->P80->P47->P146->P73->P121->P94->P56->P107->P110->P32->P24->P13
17150.0000 M560 10000 9 350.0000 W183 P135 294 N W183->W154->W168->W178->W197->W185->P64->P90->P59->P135
17305.0000 M524 10000 18 1585.0000 P0 W169 273 N P0->P136->P46->P60->P37->P105->P87->P129->P54->P68->P10->P92->P9->P1->P148->W174->W150->W157->W169
17732.0000 M386 10000 42 6152.0000 P6 W173 197 N P6->P95->P2->P64->P125->P78->P113->P120->P21->P67->P27->P72->P147->P49->P55->P12->P98->P111->P139->P26->P42->P43->P48->P22->P121->P94->P65->P107->P56->P50->P106->P61->P41->P82->P5->P122->P134->P133->P142->P110->P136->P13->W173
17824.0000 M553 10000 9 1234.0000 P124 P142 279 N P124->P4->P84->P106->P89->P96->P11->P26->P141->P142
17879.0000 M590 10000 7 179.0000 W174 W162 297 N W174->W195->W166->W153->W178->W188->W164->W162
17917.0000 M566 10000 6 937.0000 W165 P130 284 N W165->W189->P74->W190->W169->P31->P130
