# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
437.0000 M8 10000 3 197.0000 P91 P143 296 N P91->P69->P21->P143
1017.0000 M20 10000 3 417.0000 P35 P41 293 N P35->W186->P141->P41
2005.0000 M41 10000 8 775.0000 P68 P45 287 N P68->P81->P7->P63->P91->P44->P51->P119->P45
2176.0000 M22 10000 25 1516.0000 P79 W155 274 N P79->P51->P122->P105->P119->P125->P85->P94->P36->P39->P7->P25->P28->P116->P80->P126->P99->P16->P134->P76->P93->P54->P60->P33->W176->W155
2639.0000 M51 10000 14 1109.0000 P44 P67 281 N P44->P91->P81->P7->P51->P119->P45->P104->P126->P24->P77->P0->P106->P14->P67
2710.0000 M81 10000 6 280.0000 P77 P120 295 N P77->P83->P14->P67->P106->P87->P120
2912.0000 M86 10000 10 332.0000 P121 W191 294 N P121->P44->P45->W193->W176->W164->W159->P132->P39->P126->W191
3013.0000 M47 10000 5 1603.0000 P146 P94 273 N P146->P34->P68->P143->P21->P94
3513.0000 M67 10000 8 1503.0000 P120 P110 274 N P120->P134->P18->P32->P23->P93->P137->P81->P110
3641.0000 M120 10000 4 41.0000 P107 P10 299 N P107->P139->P22->P28->P10
4183.0000 M108 10000 16 943.0000 P135 P72 284 N P135->P88->P99->P46->P87->P138->P14->P20->P17->P54->P34->P51->P133->P33->P83->P124->P72
4539.0000 M80 10000 17 2139.0000 P64 W179 264 N P64->P102->P21->P73->P139->P82->P94->W157->W196->W178->P22->P50->W181->W158->W176->W192->W175->W179
4543.0000 M149 10000 1 73.0000 P23 P72 298 N P23->P72
4548.0000 M45 10000 35 3198.0000 P32 P144 246 N P32->P90->P60->P54->P63->P109->P13->P48->P136->P55->P35->P135->P77->P146->P83->P103->P87->P39->P106->P36->P14->P49->P149->P131->P120->P93->P33->P46->P38->P40->P147->P71->P145->P89->P73->P144
4606.0000 M31 10000 28 3676.0000 P96 P73 238 N P96->P148->P131->P36->P25->P116->P124->P135->P58->P12->P67->P14->P106->P87->P120->P33->P26->P38->P103->P35->P146->P147->P114->P144->P40->P46->P8->P145->P73
5144.0000 M162 10000 6 284.0000 P93 P12 295 N P93->P0->P42->P41->P58->P90->P12
6009.0000 M184 10000 4 489.0000 P38 P1 291 N P38->W172->W150->P54->P1
6086.0000 M190 10000 13 386.0000 P85 W177 293 N P85->W150->P1->P94->P52->P136->P95->P8->P4->P127->P131->P5->W181->W177
6530.0000 M160 10000 13 1730.0000 P102 W170 271 N P102->P113->P62->P137->P61->P104->P114->P141->W181->W167->W183->W196->W173->W170
6662.0000 M132 10000 21 2702.0000 P35 W175 254 N P35->P114->P41->P93->P116->P74->P45->P99->P18->P96->P63->P144->P19->P6->P105->P78->P29->P102->P138->P53->W154->W175
7005.0000 M112 10000 50 3645.0000 P106 P15 239 N P106->P149->P131->P120->P93->P33->P46->P39->P0->P117->W155->P116->P74->P41->P20->P63->P99->P147->P18->P45->P89->P58->P53->P8->P47->P96->P4->P90->P29->P73->P40->P17->P76->P64->P2->P19->P7->W195->P100->P12->P98->P79->P5->W169->W180->W163->W164->W192->W157->W191->P15
7565.0000 M107 10000 35 4355.0000 P138 P73 227 N P138->P80->P20->P77->P34->P133->P88->P72->P14->P29->P54->P139->P135->P51->P53->P124->P83->P10->P26->P36->P98->P59->P106->P15->P89->W175->P58->P25->P60->P39->P57->P99->P56->P62->P61->P73
8142.0000 M145 10000 45 3792.0000 W180 P133 236 N W180->P54->P98->P14->P59->P51->P15->P135->P64->P108->P127->P36->P107->P26->P100->P124->P95->P85->P83->P94->P89->P136->P1->P30->P4->P8->P123->P52->P80->P131->P28->P118->P88->P18->P129->W150->P106->P96->P58->P45->P16->P3->P87->P27->P0->P133
9875.0000 M294 10000 11 1055.0000 W169 P127 282 N W169->W183->W174->W176->W175->W177->W194->W173->W168->W158->P34->P127
9971.0000 M155 10000 57 5321.0000 P58 P65 211 N P58->P70->P78->P103->P12->P114->P119->P81->P99->P57->P76->P147->P104->P10->P19->P122->P123->P61->P135->P116->P29->P14->P62->P15->P77->P73->P56->P55->P67->P2->P132->P136->W153->W170->W195->W173->W188->P108->P100->P36->P13->P115->P126->P3->P128->P47->P87->P111->P148->P54->P124->P129->P11->P86->P85->P83->P117->P65
9994.0000 M279 10000 38 1624.0000 P48 P41 272 N P48->P85->P3->P4->P148->P29->P143->P87->P80->P124->P119->P135->P2->P8->P100->P45->P30->P121->P14->P57->P68->P102->P115->P134->P112->P141->P26->P52->P107->P69->P47->P101->P54->P129->P0->P86->P23->P64->P41
