# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
13804.0000 M424 10000 16 1084.0000 P106 W186 281 N P106->P85->W193->W168->W176->W155->W196->W194->W182->W188->W184->W181->W175->W192->W153->W195->W186
13870.0000 M422 10000 11 1210.0000 P138 P21 279 N P138->P52->P102->P126->P145->P128->P87->P62->P78->P51->P25->P21
13911.0000 M376 10000 36 2631.0000 P140 P28 256 N P140->P17->P146->P38->P129->P10->P25->P6->P127->P81->P125->P70->P35->P12->P62->P133->P39->P34->P121->P7->P26->P37->P59->P55->P19->P46->P118->P40->P66->P68->P69->P86->P139->P36->P82->P110->P28
14227.0000 M288 10000 49 5587.0000 P116 P145 206 N P116->P125->P115->P107->P8->P113->P137->P99->P24->P0->P122->P56->P11->P16->P4->P29->P138->P120->P102->P40->P100->P73->P44->P79->P52->P43->P103->P108->P147->P123->P41->P94->P127->P20->P106->P85->W193->W187->W179->W171->W176->W196->W185->W168->W167->P101->P77->P80->P47->P145
14448.0000 M451 10000 9 918.0000 P124 W191 284 N P124->P47->P75->P136->P27->W172->W182->W154->W184->W191
14461.0000 M425 10000 18 1711.0000 P57 P108 271 N P57->P141->P17->P21->P104->P64->P51->P100->P111->P123->P45->P54->P40->P14->P144->P116->P118->P85->P108
14853.0000 M448 10000 23 1413.0000 W171 W164 276 N W171->W176->W196->W185->W168->W167->P101->P77->P80->P47->P145->W177->W193->W170->W191->W184->W194->W154->W182->W172->W169->W166->W150->W164
15014.0000 M476 10000 6 734.0000 P148 W153 287 N P148->P99->P35->P18->P61->W177->W153
15370.0000 M355 10000 46 4720.0000 W182 W166 221 N W182->W179->W165->W169->W197->W184->W178->W164->W191->P83->P78->P13->P70->P127->P68->P62->P75->P12->P64->P37->P42->P22->P119->P19->P139->P110->P40->P120->P32->P44->P86->P118->P28->P66->P146->P53->P140->P48->P15->P49->P36->P30->P111->P89->P69->P81->W166
15839.0000 M492 10000 7 1079.0000 P32 P41 282 N P32->P13->P56->P16->P84->P48->P134->P41
15961.0000 M532 10000 1 1.0000 P26 W192 299 N P26->W192
16029.0000 M466 10000 16 2049.0000 P2 P113 265 N P2->P30->P144->P23->P118->P96->P98->P109->P22->P14->P116->P59->P85->P95->P25->P33->P113
16301.0000 M467 10000 23 2291.0000 P26 W155 261 N P26->P86->P125->P32->P121->P13->P8->P16->P64->P56->P105->P57->P89->P44->P139->P67->P124->P71->P115->W158->W164->W162->W178->W155
16733.0000 M554 10000 1 113.0000 W189 P76 298 N W189->P76
16791.0000 M302 10000 81 7731.0000 P17 P15 171 N P17->W193->W168->W178->W186->W191->W153->W175->P39->W173->P98->P75->P51->P46->P80->W158->W197->W192->W156->W167->W174->W188->W195->W155->W164->W150->P36->P78->P149->P18->P63->P2->P140->P146->P129->W152->P34->P62->P12->P125->P37->P133->P59->P7->P121->W172->W163->P55->P5->P84->P69->P135->P134->P41->P82->P24->P132->P68->P38->P131->P139->P6->P86->P16->P32->P26->P48->P3->P8->P89->P57->P124->P56->P87->P44->P50->P81->W161->W151->W169->W162->P15
16951.0000 M555 10000 6 301.0000 P67 P111 294 N P67->P92->P45->P62->P47->P112->P111
17059.0000 M506 10000 5 1879.0000 W179 P136 268 N W179->W167->P115->P46->P71->P136
17133.0000 M561 10000 3 303.0000 P36 W160 294 N P36->W166->W162->W160
17201.0000 M567 10000 2 191.0000 P1 P99 296 N P1->P74->P99
17320.0000 M409 10000 43 5050.0000 W194 W153 215 N W194->W188->W177->W197->P18->P105->P127->P10->P132->P39->P76->P70->P82->P125->P36->P63->P55->P84->P38->P41->W162->P133->W190->P6->P5->P16->P135->P68->P121->W174->W157->W159->P144->P123->P92->P61->W170->W176->W180->W164->W178->W165->W154->W153
17351.0000 M500 10000 15 2351.0000 P120 P44 260 N P120->P39->P149->P20->P14->P130->P104->P38->P69->P135->P83->P26->P11->P52->P21->P44
17696.0000 M535 10000 13 1646.0000 P10 W181 272 N P10->P59->W159->W178->W165->W154->W153->W166->W189->W180->W185->W196->W182->W181
17829.0000 M590 10000 6 129.0000 W174 W162 297 N W174->W195->W186->W187->W188->W173->W162
