# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
849.0000 M17 10000 3 339.0000 P97 P135 294 N P97->P131->P21->P135
2251.0000 M8 10000 32 2011.0000 P91 P143 266 N P91->P18->P113->P40->P140->P75->P85->P122->P59->P84->P138->P92->P46->P106->P66->P4->P54->P43->P44->P82->P97->P112->P2->P115->P38->P48->P58->P63->P123->P132->P11->P31->P143
3062.0000 M75 10000 22 812.0000 P48 P138 286 N P48->P87->P115->P132->P136->P47->P42->P77->P37->P76->P63->P1->P144->P31->P56->P69->P40->P100->P116->P3->P45->P92->P138
3270.0000 M68 10000 17 1230.0000 P48 P102 279 N P48->P115->P76->P139->P116->P21->P31->P87->P69->P136->P143->P77->P138->P37->P40->P0->P3->P102
3671.0000 M19 10000 23 3101.0000 W167 W160 248 N W167->P146->P3->P73->P80->P88->P109->P95->P67->P118->W154->W169->W177->W163->W174->W195->W189->W157->W168->W171->W164->P25->P133->W160
3888.0000 M87 10000 34 1278.0000 P47 W174 278 N P47->P42->P1->P76->P115->P63->P144->P31->P56->P69->P40->P100->P116->P3->P45->P92->P138->P128->P6->P143->P139->P84->P68->P89->P75->P61->P102->P22->P113->P0->P99->P29->P136->P93->W174
3991.0000 M113 10000 7 601.0000 W167 P72 289 N W167->W161->W194->W196->W153->W188->W162->P72
3996.0000 M93 10000 14 1206.0000 W156 P2 279 N W156->W184->P108->P40->P106->P77->P12->P92->P140->P56->P26->P62->P37->P68->P2
4586.0000 M120 10000 16 986.0000 P107 P10 283 N P107->P8->P139->P4->P81->P24->P132->P55->P143->P25->P103->P110->P16->P14->P88->P12->P10
4612.0000 M134 10000 14 592.0000 P125 P11 290 N P125->P103->P93->P12->P60->P129->P26->P42->P108->P122->P137->P22->P18->P96->P11
4705.0000 M150 10000 11 205.0000 P108 P14 296 N P108->P26->P55->P111->P27->P110->P98->P88->P119->P35->P25->P14
4856.0000 M157 10000 6 146.0000 P29 P51 297 N P29->W171->W174->W184->P106->P39->P51
4859.0000 M129 10000 16 989.0000 P60 P88 283 N P60->P12->P120->P26->P129->P140->P93->P11->P137->P122->P42->P22->P18->P96->P55->P2->P88
5033.0000 M121 10000 12 1403.0000 P58 P54 276 N P58->P73->W196->W193->W184->W171->P139->P8->P142->P81->P101->P67->P54
5156.0000 M125 10000 10 1406.0000 P42 P146 276 N P42->P107->P36->P29->P106->P64->P60->W169->W168->P130->P146
5339.0000 M148 10000 9 899.0000 W167 P140 285 N W167->W155->W187->W165->W179->P138->P126->W168->W172->P140
5619.0000 M51 10000 89 4089.0000 P44 P67 231 N P44->P38->P112->P58->P115->P123->P48->P82->W185->W158->W183->W191->W196->W172->P54->P124->P136->P28->P37->P77->P132->P47->P42->P144->P76->P1->P63->P56->P100->P40->P31->P45->P69->P3->P116->P92->P138->P128->P6->P143->P139->P84->P68->P89->P75->P61->P22->P102->P99->P113->P0->P29->P93->P111->P125->P120->P106->P129->P103->P121->P122->P18->P137->P96->P60->P12->P16->P27->P146->P55->P26->P35->P25->P119->P88->P98->P11->P71->P140->P10->P30->P94->P126->P36->P64->P2->W167->W178->P101->P67
5734.0000 M179 10000 16 364.0000 P10 P48 293 N P10->P72->P59->P94->P110->P64->P92->P138->P62->P36->P71->P122->P80->P55->P100->P112->P48
5761.0000 M147 10000 9 1351.0000 P91 P5 277 N P91->P53->P135->P43->P52->P136->P70->P115->P7->P5
6069.0000 M94 10000 19 3249.0000 P26 P96 245 N P26->P142->P80->P74->P57->W160->W194->W188->W189->P6->W166->W175->W155->P37->P68->W168->P99->P123->P85->P96
7134.0000 M90 10000 26 4434.0000 P110 P99 226 N P110->P22->P28->P93->P34->W157->W168->P148->P73->P19->P8->P111->P139->P107->W156->W176->P69->P79->P39->P146->P55->P25->P132->P143->P45->P130->P99
7405.0000 M210 10000 20 1105.0000 P36 W154 281 N P36->P37->P60->P6->P107->P38->P112->P123->P14->P0->P21->W179->W161->W169->W189->W197->P18->P55->P76->P51->W154
7796.0000 M236 10000 11 716.0000 P136 W156 288 N P136->P54->P122->P84->P39->P46->W161->W180->W155->W154->W171->W156
8085.0000 M239 10000 19 915.0000 P62 P19 284 N P62->P44->P77->P82->P64->P91->P20->P21->P81->P147->P38->P88->P118->P13->P43->P1->P75->P100->P29->P19
8172.0000 M136 10000 30 4092.0000 P4 W195 231 N P4->W180->W161->W190->P39->P113->P119->P146->P0->P24->P54->P94->P111->P30->P11->P22->P102->P86->P127->P69->P101->P129->P81->P75->P29->P133->P88->P40->P104->W183->W195
8307.0000 M254 10000 11 687.0000 P108 P105 288 N P108->P124->P57->P89->P68->P69->P50->P142->P137->P20->P94->P105
8590.0000 M262 10000 9 730.0000 P78 P104 287 N P78->P9->P87->P44->P118->P123->P64->P33->P114->P104
8949.0000 M293 10000 3 159.0000 P20 P147 297 N P20->P105->P32->P147
9009.0000 M227 10000 38 2199.0000 P104 P33 263 N P104->P22->P4->P52->P142->P127->P24->P44->P77->P62->P64->P82->P69->P87->P101->P21->P143->P86->W165->W174->P118->P91->P1->P97->P54->P147->P90->P43->P35->P72->P130->P78->P113->W154->W166->W151->P123->P79->P33
9058.0000 M24 10000 81 8338.0000 P19 W182 161 N P19->P17->P30->P21->P131->P62->P135->P51->P14->P148->P39->P111->P93->P141->P8->P61->P84->P32->P127->P36->P78->P91->P27->P73->P10->P18->P79->P121->P129->P110->P76->P34->P48->P44->P63->P66->P112->P83->P109->P115->P3->P107->P4->P90->P102->P113->P11->P22->P24->P12->P47->P126->P101->P69->P81->P75->P29->P133->P88->P40->P104->W183->W195->W165->P80->W178->P70->W184->P38->W193->W162->W153->W192->W151->P54->P74->P46->P149->W181->W171->W190->W182
