# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
1349.0000 M32 10000 8 389.0000 P99 P66 293 N P99->W194->W158->W182->W168->W169->W191->W153->P66
1687.0000 M26 10000 3 907.0000 P138 P147 284 N P138->P76->P22->P147
2294.0000 M30 10000 20 1394.0000 W197 P109 276 N W197->W185->W169->P35->P40->P26->P124->P69->P51->P3->P72->P46->P31->P11->P93->P75->P60->P1->P37->P33->P109
2554.0000 M72 10000 3 394.0000 P139 P51 293 N P139->P132->P7->P51
2871.0000 M1 10000 13 2841.0000 P75 P6 252 N P75->P22->P56->P32->W172->P144->P142->P73->P49->P112->P61->P4->P102->P6
3023.0000 M81 10000 10 593.0000 P77 P120 290 N P77->P119->P48->P126->P118->P137->P143->P0->P15->P144->P120
3437.0000 M78 10000 15 1097.0000 P122 P123 281 N P122->P43->P26->P91->P35->P75->P132->P133->P106->P136->P1->P45->P89->P126->P57->P123
4034.0000 M115 10000 4 584.0000 P97 W151 290 N P97->W150->W172->W179->W151
4035.0000 M93 10000 22 1245.0000 W156 P2 279 N W156->W174->W194->P35->P34->P112->P20->P83->W176->W164->W150->W168->P129->P54->P10->P94->P121->P134->P130->P143->P113->P18->P2
4624.0000 M133 10000 6 634.0000 P126 P140 289 N P126->P123->P93->P62->P108->P60->P140
5654.0000 M170 10000 14 554.0000 P70 P59 290 N P70->P35->P66->P141->P67->W189->P149->W190->P93->P91->P100->P103->P116->P63->P59
5806.0000 M100 10000 27 2806.0000 P30 P110 253 N P30->P70->P8->W164->P100->P21->P65->P61->P107->P74->P46->P88->P84->P95->P133->W188->W153->W197->W196->W182->W159->W177->W155->W183->W175->W190->W172->P110
5852.0000 M179 10000 11 482.0000 P10 P48 291 N P10->P38->P92->P134->P81->P101->P110->P40->P54->P31->P88->P48
6298.0000 M165 10000 13 1348.0000 P142 P140 277 N P142->P124->P74->P21->P50->P53->P15->P97->P82->P43->P9->P130->P133->P140
6339.0000 M192 10000 3 579.0000 P138 P144 290 N P138->P126->P54->P144
7172.0000 M204 10000 7 1052.0000 W187 P128 282 N W187->W164->W157->W177->P53->P46->P21->P128
7189.0000 M86 10000 43 4609.0000 P121 W191 223 N P121->P20->P79->P23->P2->P29->P144->P11->P124->P118->P117->P13->P28->P148->P3->P122->P1->P90->P68->P105->P89->P102->P96->P24->P56->P136->P37->P61->P143->P100->P27->P74->P18->P85->P44->P135->P41->P19->P82->P67->P9->W171->W166->W191
7283.0000 M213 10000 15 893.0000 P61 W157 285 N P61->P85->P18->P2->P44->P135->P41->P19->P82->P67->P9->W171->W166->P3->W191->W157
7447.0000 M102 10000 34 4387.0000 P1 P52 226 N P1->P126->W181->W177->P89->P0->P127->P53->P3->P121->P144->P44->P135->P139->P102->P122->P24->P90->P61->P20->P12->P105->P104->W168->W178->W193->W156->W164->W163->W187->P107->W170->W150->W166->P52
7859.0000 M184 10000 22 2339.0000 P38 P1 261 N P38->P92->P101->P81->P110->P40->P54->P31->P88->P48->P5->P124->P57->W151->W197->P70->P33->P134->P69->P146->P13->P119->P1
7934.0000 M225 10000 3 1184.0000 P113 P56 280 N P113->P37->P4->P56
8025.0000 M167 10000 34 3015.0000 P15 P22 249 N P15->P50->P107->P110->P84->P31->P118->P132->P41->P34->P82->P2->P14->P26->P124->P133->P99->P57->P147->P92->P76->P38->P141->P88->P64->P40->P6->P43->P30->P96->P81->P47->P87->P21->P22
8081.0000 M195 10000 11 2231.0000 P54 P21 262 N P54->P31->P101->P138->P124->P42->P66->P71->P22->P87->P74->P21
8523.0000 M281 10000 3 93.0000 W164 W195 298 N W164->W194->W181->W195
